date,city,campaign,impressions,clicks,traffic,spend
2025-01-03,Chennai,CoffeePush,3399,254,50,52.65
2025-01-27,Chennai,CoffeePush,5476,22,399,49.6
2025-01-25,Mumbai,BrandAwareness,4081,423,259,79.96
2025-01-22,Chennai,HolidaySale,5196,507,408,20.76
2025-01-21,Chennai,CoffeePush,1967,80,494,42.67
2025-01-25,Delhi,CoffeePush,3750,498,372,23.63
2025-01-09,Mumbai,BrandAwareness,3242,182,154,76.19
2025-01-27,Delhi,HolidaySale,4323,228,469,59.83
2025-01-24,Bangalore,CoffeePush,3696,282,423,64.13
2025-01-13,Bangalore,HolidaySale,5984,674,387,28.24
2025-01-30,Bangalore,CoffeePush,5933,90,51,55.61
2025-01-15,Mumbai,CoffeePush,906,32,355,58.32
2025-01-20,Chennai,BrandAwareness,1034,122,497,24.59
2025-01-11,Delhi,BrandAwareness,3037,224,109,13.38
2025-01-10,Bangalore,HolidaySale,3514,465,245,6.62
2025-01-04,Mumbai,CoffeePush,4079,78,196,39.03
2025-01-15,Hyderabad,BrandAwareness,3798,566,260,23.08
2025-01-28,Hyderabad,BrandAwareness,2586,386,47,14.1
2025-01-08,Chennai,HolidaySale,5879,696,283,30.85
2025-01-04,Delhi,HolidaySale,2247,102,126,49.89
2025-01-21,Chennai,BrandAwareness,5998,223,302,50.17
2025-01-09,Mumbai,BrandAwareness,2918,272,321,76.55
2025-01-16,Mumbai,CoffeePush,4512,448,141,50.23
2025-01-28,Delhi,CoffeePush,3426,365,264,44.24
2025-01-07,Chennai,CoffeePush,3383,166,497,73.43
2025-01-01,Delhi,CoffeePush,5982,290,45,50.43
2025-01-22,Delhi,BrandAwareness,4146,336,117,50.49
2025-01-16,Chennai,CoffeePush,1917,100,102,55.27
2025-01-22,Hyderabad,BrandAwareness,859,100,227,49.1
2025-01-15,Delhi,CoffeePush,4273,631,466,51.47
2025-01-29,Mumbai,CoffeePush,3657,511,130,33.06
2025-01-03,Bangalore,CoffeePush,1804,175,337,78.74
2025-01-15,Bangalore,HolidaySale,4198,365,31,37.9
2025-01-18,Hyderabad,CoffeePush,1652,140,423,48.61
2025-01-06,Bangalore,CoffeePush,4637,264,405,76.96
2025-01-04,Bangalore,HolidaySale,5454,94,489,14.11
2025-01-14,Hyderabad,HolidaySale,2769,278,450,5.96
2025-01-12,Chennai,BrandAwareness,3466,208,452,45.95
2025-01-26,Chennai,CoffeePush,3727,230,335,40.52
2025-01-25,Delhi,CoffeePush,3791,174,460,33.25
2025-01-05,Delhi,BrandAwareness,2269,230,408,69.75
2025-01-03,Bangalore,CoffeePush,784,115,345,50.24
2025-01-02,Hyderabad,HolidaySale,5092,243,337,73.81
2025-01-19,Mumbai,BrandAwareness,1461,44,154,22.06
2025-01-12,Chennai,HolidaySale,3731,21,318,75.58
2025-01-10,Delhi,HolidaySale,4153,530,433,21.42
2025-01-03,Chennai,CoffeePush,1162,30,71,57.28
2025-01-05,Delhi,CoffeePush,5607,794,316,29.89
2025-01-13,Bangalore,CoffeePush,4601,291,25,77.17
2025-01-08,Chennai,BrandAwareness,2428,205,124,15.06
2025-01-22,Delhi,CoffeePush,3853,161,326,54.73
2025-01-05,Chennai,CoffeePush,2438,329,375,77.78
2025-01-26,Chennai,HolidaySale,5700,573,333,50.23
2025-01-24,Chennai,BrandAwareness,5383,424,240,12.02
2025-01-06,Chennai,HolidaySale,1653,29,130,44.44
2025-01-02,Bangalore,HolidaySale,4208,48,346,72.0
2025-01-08,Delhi,CoffeePush,3376,122,115,10.51
2025-01-02,Mumbai,CoffeePush,2183,275,90,33.21
2025-01-03,Chennai,CoffeePush,1082,45,173,40.68
2025-01-24,Mumbai,CoffeePush,2004,46,276,54.26
2025-01-04,Delhi,BrandAwareness,2862,306,479,63.11
2025-01-24,Mumbai,HolidaySale,1835,22,161,16.64
2025-01-25,Chennai,BrandAwareness,1764,127,346,52.99
2025-01-24,Chennai,CoffeePush,639,79,450,18.48
2025-01-26,Chennai,CoffeePush,941,36,374,58.32
2025-01-12,Chennai,BrandAwareness,2271,126,194,59.61
2025-01-15,Delhi,BrandAwareness,5480,543,131,13.16
2025-01-07,Mumbai,HolidaySale,2729,323,162,53.49
2025-01-20,Chennai,CoffeePush,2536,15,248,71.66
2025-01-27,Bangalore,HolidaySale,848,57,484,79.19
2025-01-07,Chennai,HolidaySale,3542,438,267,37.92
2025-01-24,Chennai,HolidaySale,5833,387,62,27.91
2025-01-29,Hyderabad,HolidaySale,1625,99,369,9.61
2025-01-03,Delhi,BrandAwareness,5146,513,306,9.24
2025-01-09,Mumbai,CoffeePush,1776,250,323,53.49
2025-01-14,Delhi,HolidaySale,4813,323,285,36.27
2025-01-29,Mumbai,HolidaySale,5893,276,28,29.05
2025-01-14,Chennai,CoffeePush,4397,296,82,15.33
2025-01-24,Delhi,BrandAwareness,5272,33,180,29.69
2025-01-17,Chennai,HolidaySale,3361,326,43,15.83
2025-01-09,Mumbai,CoffeePush,4478,296,435,59.91
2025-01-11,Bangalore,BrandAwareness,3013,344,386,59.71
2025-01-28,Mumbai,CoffeePush,1293,144,439,25.24
2025-01-24,Chennai,CoffeePush,5808,455,284,37.49
2025-01-09,Chennai,HolidaySale,2129,147,330,33.41
2025-01-11,Hyderabad,BrandAwareness,1047,20,287,68.23
2025-01-18,Hyderabad,BrandAwareness,2354,158,135,44.15
2025-01-28,Chennai,CoffeePush,4155,525,310,62.38
2025-01-07,Bangalore,BrandAwareness,4030,361,131,51.01
2025-01-15,Mumbai,HolidaySale,1051,71,263,78.66
2025-01-06,Bangalore,CoffeePush,789,82,305,60.47
2025-01-04,Delhi,HolidaySale,1287,89,381,28.2
2025-01-22,Hyderabad,HolidaySale,1780,191,207,23.75
2025-01-09,Hyderabad,HolidaySale,5912,88,302,41.49
2025-01-26,Bangalore,HolidaySale,4977,184,378,26.85
2025-01-29,Chennai,HolidaySale,2581,54,266,7.5
2025-01-24,Hyderabad,BrandAwareness,3450,424,44,29.52
2025-01-29,Delhi,BrandAwareness,870,32,255,33.27
2025-01-30,Chennai,HolidaySale,4530,140,378,64.31
2025-01-11,Hyderabad,CoffeePush,3026,281,246,61.85
2025-01-22,Hyderabad,HolidaySale,5212,235,65,57.55
2025-01-25,Bangalore,BrandAwareness,5301,568,257,39.33
2025-01-26,Delhi,BrandAwareness,4359,485,28,73.05
2025-01-07,Bangalore,CoffeePush,604,20,344,9.15
2025-01-25,Hyderabad,CoffeePush,3257,319,44,23.78
2025-01-22,Bangalore,CoffeePush,2227,325,312,36.0
2025-01-22,Mumbai,CoffeePush,3958,26,371,61.1
2025-01-30,Mumbai,HolidaySale,6000,69,263,45.76
2025-01-08,Chennai,HolidaySale,2253,209,317,74.48
2025-01-21,Mumbai,BrandAwareness,4410,478,343,50.16
2025-01-01,Chennai,CoffeePush,5416,741,341,13.56
2025-01-07,Mumbai,BrandAwareness,713,87,323,58.15
2025-01-30,Delhi,BrandAwareness,4156,115,79,54.68
2025-01-12,Chennai,BrandAwareness,4338,83,475,48.71
2025-01-17,Delhi,BrandAwareness,4881,535,467,32.43
2025-01-05,Mumbai,HolidaySale,3007,290,457,75.84
2025-01-21,Bangalore,HolidaySale,4474,133,168,75.05
2025-01-18,Mumbai,HolidaySale,2100,74,64,41.49
2025-01-24,Chennai,HolidaySale,5984,688,36,9.79
2025-01-01,Delhi,HolidaySale,4078,368,328,28.59
2025-01-28,Bangalore,BrandAwareness,2874,141,169,41.79
2025-01-04,Delhi,HolidaySale,4243,335,467,67.96
2025-01-29,Delhi,HolidaySale,4749,16,496,37.14
2025-01-15,Bangalore,HolidaySale,5470,42,389,45.39
2025-01-12,Hyderabad,CoffeePush,2609,385,491,52.04
2025-01-06,Chennai,CoffeePush,5761,332,126,41.35
2025-01-07,Bangalore,HolidaySale,3198,152,75,30.82
2025-01-27,Mumbai,HolidaySale,5259,427,119,40.56
2025-01-29,Bangalore,HolidaySale,4570,499,348,23.45
2025-01-12,Delhi,HolidaySale,4901,179,390,23.33
2025-01-21,Chennai,CoffeePush,1125,56,84,72.38
2025-01-13,Mumbai,HolidaySale,4034,393,463,63.91
2025-01-07,Bangalore,BrandAwareness,548,63,358,33.96
2025-01-05,Mumbai,BrandAwareness,2275,165,243,48.73
2025-01-26,Delhi,BrandAwareness,1356,172,168,22.16
2025-01-09,Chennai,HolidaySale,2107,232,295,33.08
2025-01-19,Hyderabad,BrandAwareness,1338,98,161,26.92
2025-01-20,Bangalore,BrandAwareness,3851,11,404,69.76
2025-01-13,Bangalore,BrandAwareness,1748,189,483,55.03
2025-01-03,Delhi,BrandAwareness,5517,729,334,75.0
2025-01-20,Delhi,HolidaySale,3515,167,58,8.61
2025-01-04,Delhi,CoffeePush,4827,231,483,56.61
2025-01-23,Bangalore,BrandAwareness,2015,208,128,15.97
2025-01-27,Mumbai,HolidaySale,1518,87,227,42.61
2025-01-08,Mumbai,CoffeePush,1303,144,226,47.9
2025-01-23,Mumbai,HolidaySale,596,67,461,34.94
2025-01-17,Hyderabad,BrandAwareness,3752,112,261,48.03
2025-01-30,Hyderabad,HolidaySale,5000,734,76,22.24
2025-01-29,Bangalore,HolidaySale,4476,39,223,71.09
2025-01-21,Hyderabad,CoffeePush,2040,205,48,49.56
2025-01-03,Delhi,HolidaySale,2867,68,105,5.09
2025-01-29,Mumbai,BrandAwareness,4103,175,343,77.31
2025-01-08,Hyderabad,HolidaySale,5447,542,228,25.14
2025-01-23,Bangalore,BrandAwareness,3721,479,353,70.6
2025-01-08,Bangalore,CoffeePush,4049,453,304,13.38
2025-01-20,Bangalore,BrandAwareness,5162,428,342,77.79
2025-01-14,Mumbai,BrandAwareness,3782,238,240,47.03
2025-01-02,Chennai,BrandAwareness,2464,10,112,37.33
2025-01-21,Mumbai,HolidaySale,3039,332,210,64.23
2025-01-04,Bangalore,BrandAwareness,1023,116,63,58.74
2025-01-02,Delhi,BrandAwareness,4346,412,378,13.89
2025-01-09,Mumbai,BrandAwareness,827,52,65,64.22
2025-01-02,Delhi,BrandAwareness,4829,33,216,53.71
2025-01-28,Hyderabad,BrandAwareness,1638,110,211,59.24
2025-01-14,Mumbai,HolidaySale,3157,67,301,75.79
2025-01-09,Delhi,CoffeePush,1892,117,104,10.23
2025-01-04,Bangalore,CoffeePush,2212,223,192,27.96
2025-01-19,Bangalore,HolidaySale,1063,31,65,74.8
2025-01-23,Delhi,HolidaySale,2117,88,407,40.1
2025-01-05,Delhi,HolidaySale,5896,391,383,12.38
2025-01-12,Bangalore,HolidaySale,2649,396,310,41.86
2025-01-13,Bangalore,CoffeePush,3712,21,456,20.7
2025-01-30,Bangalore,BrandAwareness,3394,59,30,40.44
2025-01-21,Mumbai,BrandAwareness,4612,686,380,65.53
2025-01-29,Mumbai,CoffeePush,895,34,439,55.19
2025-01-14,Delhi,CoffeePush,4617,366,389,69.92
2025-01-13,Chennai,BrandAwareness,3665,417,338,16.48
2025-01-16,Hyderabad,CoffeePush,4075,31,50,51.2
2025-01-26,Delhi,CoffeePush,3534,46,163,59.65
2025-01-22,Hyderabad,BrandAwareness,3472,510,181,55.68
2025-01-28,Chennai,HolidaySale,4118,359,430,24.76
2025-01-09,Hyderabad,HolidaySale,2363,209,58,58.55
2025-01-05,Mumbai,BrandAwareness,1525,54,41,71.03
2025-01-11,Hyderabad,BrandAwareness,5424,182,316,32.28
2025-01-20,Delhi,CoffeePush,2548,27,149,71.0
2025-01-07,Mumbai,HolidaySale,1094,40,223,17.82
2025-01-06,Hyderabad,CoffeePush,3773,187,239,38.6
2025-01-16,Hyderabad,BrandAwareness,4319,619,291,72.7
2025-01-20,Delhi,BrandAwareness,3025,64,64,78.74
2025-01-23,Bangalore,BrandAwareness,5713,502,215,37.66
2025-01-06,Chennai,HolidaySale,3337,63,329,17.12
2025-01-23,Hyderabad,CoffeePush,3363,311,49,12.05
2025-01-14,Mumbai,CoffeePush,5106,363,321,71.05
2025-01-26,Delhi,HolidaySale,5640,782,113,23.38
2025-01-07,Mumbai,HolidaySale,4987,190,348,36.55
2025-01-06,Mumbai,BrandAwareness,5762,585,260,15.36
2025-01-18,Hyderabad,BrandAwareness,5866,162,476,17.52
2025-01-19,Delhi,HolidaySale,1347,116,330,50.7
2025-01-22,Delhi,CoffeePush,1668,125,54,11.09
2025-01-23,Delhi,BrandAwareness,3185,367,224,57.61
2025-01-08,Hyderabad,HolidaySale,5685,71,135,72.08
2025-01-14,Mumbai,CoffeePush,2302,103,372,31.91
2025-01-03,Chennai,HolidaySale,3509,55,209,24.18
2025-01-06,Delhi,BrandAwareness,5969,885,105,24.52
2025-01-20,Mumbai,HolidaySale,2946,147,103,16.41
2025-01-02,Hyderabad,BrandAwareness,2553,326,36,10.22
2025-01-14,Bangalore,HolidaySale,1749,118,437,40.49
2025-01-16,Mumbai,HolidaySale,3007,150,491,35.09
2025-01-29,Hyderabad,HolidaySale,1402,71,324,35.96
2025-01-25,Bangalore,HolidaySale,1957,47,208,63.51
2025-01-16,Chennai,HolidaySale,3505,405,32,61.71
2025-01-02,Bangalore,BrandAwareness,5255,767,242,67.07
2025-01-24,Mumbai,HolidaySale,3849,419,227,78.99
2025-01-18,Hyderabad,BrandAwareness,3359,202,469,60.96
2025-01-29,Delhi,CoffeePush,2642,274,48,69.31
2025-01-12,Delhi,HolidaySale,5785,43,182,28.27
2025-01-14,Bangalore,CoffeePush,1881,197,75,62.96
2025-01-19,Delhi,HolidaySale,5753,131,181,43.71
2025-01-04,Chennai,BrandAwareness,4261,632,391,20.87
2025-01-14,Mumbai,HolidaySale,2416,300,160,78.16
2025-01-23,Hyderabad,CoffeePush,1147,124,289,5.15
2025-01-13,Hyderabad,BrandAwareness,1636,74,409,62.23
2025-01-21,Mumbai,HolidaySale,715,52,129,77.27
2025-01-07,Bangalore,HolidaySale,4339,232,421,53.51
2025-01-06,Mumbai,BrandAwareness,3444,211,205,74.35
2025-01-03,Hyderabad,HolidaySale,2778,65,427,79.06
2025-01-11,Hyderabad,HolidaySale,5298,219,283,70.36
2025-01-22,Bangalore,HolidaySale,3916,330,159,16.2
2025-01-18,Hyderabad,CoffeePush,4808,397,263,21.83
2025-01-07,Bangalore,CoffeePush,2992,119,115,28.12
2025-01-22,Delhi,CoffeePush,2879,98,402,78.56
2025-01-26,Chennai,CoffeePush,595,71,227,21.13
2025-01-03,Hyderabad,BrandAwareness,1193,137,462,18.91
2025-01-26,Mumbai,HolidaySale,5236,301,130,32.58
2025-01-08,Hyderabad,BrandAwareness,3529,445,363,71.2
2025-01-19,Delhi,BrandAwareness,3846,39,298,41.38
2025-01-02,Hyderabad,CoffeePush,4181,310,292,20.17
2025-01-28,Hyderabad,HolidaySale,2047,32,34,8.79
2025-01-14,Delhi,CoffeePush,713,39,210,41.19
2025-01-05,Delhi,CoffeePush,5199,754,158,30.49
2025-01-03,Chennai,CoffeePush,5608,641,22,68.78
2025-01-19,Delhi,BrandAwareness,2874,268,263,53.8
2025-01-22,Delhi,BrandAwareness,4921,511,65,28.22
2025-01-12,Hyderabad,BrandAwareness,3827,26,286,31.52
2025-01-20,Chennai,CoffeePush,505,40,88,25.5
2025-01-17,Hyderabad,CoffeePush,593,28,407,23.1
2025-01-04,Chennai,BrandAwareness,1965,165,414,59.01
2025-01-26,Delhi,CoffeePush,2174,156,134,40.45
2025-01-22,Bangalore,CoffeePush,2088,96,114,42.09
2025-01-11,Hyderabad,BrandAwareness,2709,228,164,40.66
2025-01-06,Bangalore,CoffeePush,1744,174,461,63.32
2025-01-06,Delhi,HolidaySale,777,108,461,69.67
2025-01-24,Hyderabad,CoffeePush,2193,113,325,41.92
2025-01-26,Bangalore,CoffeePush,4325,26,373,48.49
2025-01-07,Chennai,HolidaySale,5522,568,384,52.42
2025-01-23,Bangalore,BrandAwareness,1146,81,54,21.18
2025-01-08,Bangalore,HolidaySale,5514,494,139,56.56
2025-01-12,Mumbai,CoffeePush,2447,226,204,78.03
2025-01-27,Mumbai,HolidaySale,2837,258,141,23.71
2025-01-10,Hyderabad,HolidaySale,2918,167,470,10.09
2025-01-13,Bangalore,BrandAwareness,5410,98,450,9.65
2025-01-04,Chennai,CoffeePush,2958,182,59,7.56
2025-01-26,Chennai,BrandAwareness,2707,204,53,55.76
2025-01-21,Delhi,HolidaySale,4633,33,20,62.01
2025-01-02,Mumbai,CoffeePush,4865,288,100,51.53
2025-01-22,Bangalore,CoffeePush,4337,403,348,23.01
2025-01-15,Bangalore,HolidaySale,2496,78,201,48.86
2025-01-08,Mumbai,BrandAwareness,3018,346,363,51.95
2025-01-15,Chennai,CoffeePush,563,48,57,6.05
2025-01-12,Hyderabad,HolidaySale,1185,31,115,69.73
2025-01-12,Hyderabad,HolidaySale,5801,269,192,18.32
2025-01-24,Delhi,HolidaySale,2531,232,426,36.7
2025-01-27,Chennai,BrandAwareness,4211,400,164,72.98
2025-01-29,Chennai,BrandAwareness,5073,645,46,44.06
2025-01-17,Delhi,HolidaySale,4594,607,315,21.35
2025-01-17,Bangalore,CoffeePush,1204,102,411,63.47
2025-01-19,Hyderabad,CoffeePush,3420,454,451,49.38
2025-01-06,Bangalore,BrandAwareness,2646,337,217,45.51
2025-01-13,Chennai,CoffeePush,3787,481,235,67.87
2025-01-18,Delhi,HolidaySale,757,41,260,44.83
2025-01-02,Delhi,BrandAwareness,3524,524,30,76.81
2025-01-25,Hyderabad,BrandAwareness,2543,15,156,48.25
2025-01-14,Bangalore,BrandAwareness,5317,703,49,69.09
2025-01-09,Chennai,BrandAwareness,1689,109,200,61.65
2025-01-12,Delhi,BrandAwareness,997,21,482,75.25
2025-01-10,Bangalore,BrandAwareness,953,10,444,35.96
2025-01-05,Hyderabad,HolidaySale,2511,76,272,10.44
2025-01-10,Hyderabad,CoffeePush,2747,90,493,36.36
2025-01-02,Mumbai,CoffeePush,4939,319,334,20.77
2025-01-26,Delhi,HolidaySale,5778,31,290,20.13
2025-01-15,Hyderabad,BrandAwareness,2646,362,362,30.83
2025-01-02,Bangalore,HolidaySale,5192,734,309,35.06
2025-01-17,Hyderabad,BrandAwareness,882,77,322,56.79
2025-01-04,Delhi,HolidaySale,3571,398,237,27.64
2025-01-01,Bangalore,CoffeePush,5610,429,363,29.89
2025-01-07,Hyderabad,CoffeePush,4933,336,49,73.57
2025-01-18,Mumbai,CoffeePush,5817,766,400,13.16
2025-01-24,Hyderabad,HolidaySale,4571,115,421,66.7
2025-01-06,Chennai,HolidaySale,2347,336,366,70.92
2025-01-12,Chennai,HolidaySale,3057,324,483,44.44
2025-01-23,Delhi,BrandAwareness,5725,452,439,76.22
2025-01-02,Hyderabad,CoffeePush,3562,424,203,78.24
2025-01-13,Chennai,CoffeePush,5230,421,293,40.0
2025-01-03,Delhi,CoffeePush,4134,227,352,6.12
2025-01-22,Bangalore,BrandAwareness,3302,393,232,61.59
2025-01-22,Chennai,CoffeePush,965,62,292,9.06
2025-01-05,Chennai,CoffeePush,882,92,467,67.97
2025-01-08,Mumbai,HolidaySale,2802,410,491,10.82
2025-01-15,Chennai,CoffeePush,826,59,25,42.37
2025-01-04,Delhi,CoffeePush,1358,137,75,18.77
2025-01-22,Mumbai,CoffeePush,1481,195,432,24.32
2025-01-24,Bangalore,HolidaySale,5589,318,265,11.67
2025-01-10,Mumbai,CoffeePush,576,79,150,8.41
2025-01-01,Delhi,CoffeePush,1651,23,469,17.45
2025-01-29,Mumbai,BrandAwareness,4088,600,368,45.24
2025-01-07,Chennai,HolidaySale,4315,124,293,5.62
2025-01-05,Bangalore,BrandAwareness,5607,485,390,40.05
2025-01-12,Bangalore,HolidaySale,5244,750,30,77.09
2025-01-01,Mumbai,HolidaySale,5720,783,256,32.47
2025-01-30,Hyderabad,CoffeePush,1445,119,363,34.78
2025-01-24,Chennai,CoffeePush,5650,449,180,78.17
2025-01-23,Mumbai,BrandAwareness,4335,424,328,37.21
2025-01-13,Chennai,HolidaySale,2337,110,266,43.99
2025-01-22,Hyderabad,BrandAwareness,3471,225,473,20.15
2025-01-26,Delhi,CoffeePush,4245,212,198,34.89
2025-01-09,Chennai,CoffeePush,1617,226,376,75.74
2025-01-21,Delhi,CoffeePush,2246,119,316,14.97
2025-01-09,Bangalore,CoffeePush,2566,254,452,24.37
2025-01-28,Chennai,CoffeePush,783,111,441,48.21
2025-01-14,Chennai,CoffeePush,1291,26,283,46.94
2025-01-08,Chennai,HolidaySale,3530,482,163,36.99
2025-01-11,Mumbai,HolidaySale,2772,211,398,37.08
2025-01-23,Bangalore,HolidaySale,5729,639,47,26.32
2025-01-27,Delhi,CoffeePush,5707,585,341,6.57
2025-01-28,Mumbai,HolidaySale,3744,320,137,6.88
2025-01-15,Bangalore,BrandAwareness,5183,44,495,69.03
2025-01-27,Hyderabad,CoffeePush,1314,50,306,70.18
2025-01-01,Delhi,CoffeePush,896,14,420,25.94
2025-01-26,Hyderabad,CoffeePush,1761,32,204,7.05
2025-01-08,Hyderabad,BrandAwareness,5769,86,174,45.51
2025-01-16,Mumbai,CoffeePush,5522,671,324,21.52
2025-01-28,Hyderabad,BrandAwareness,5591,655,199,12.82
2025-01-07,Hyderabad,CoffeePush,5738,181,323,67.47
2025-01-17,Hyderabad,HolidaySale,2513,231,470,19.58
2025-01-19,Hyderabad,CoffeePush,4944,155,337,75.87
2025-01-06,Hyderabad,BrandAwareness,5018,215,209,74.53
2025-01-30,Delhi,BrandAwareness,1872,188,475,17.32
2025-01-17,Hyderabad,CoffeePush,5812,93,398,14.06
2025-01-27,Chennai,HolidaySale,4377,115,240,74.99
2025-01-07,Mumbai,HolidaySale,3618,29,339,22.4
2025-01-02,Delhi,HolidaySale,4837,100,397,30.58
2025-01-14,Mumbai,CoffeePush,3655,25,444,15.14
2025-01-06,Chennai,BrandAwareness,1643,246,403,69.61
2025-01-20,Chennai,CoffeePush,979,58,68,5.79
2025-01-05,Delhi,HolidaySale,660,69,344,75.93
2025-01-03,Hyderabad,BrandAwareness,5225,573,372,13.84
2025-01-20,Delhi,HolidaySale,5896,395,91,34.26
2025-01-24,Delhi,CoffeePush,4057,303,62,24.01
2025-01-26,Bangalore,CoffeePush,2452,300,71,36.78
2025-01-16,Delhi,BrandAwareness,1763,106,266,9.21
2025-01-30,Mumbai,BrandAwareness,689,99,301,60.4
2025-01-06,Chennai,BrandAwareness,5959,484,209,64.78
2025-01-11,Hyderabad,HolidaySale,4306,449,44,40.05
2025-01-12,Hyderabad,CoffeePush,4065,196,377,8.39
2025-01-11,Hyderabad,HolidaySale,5862,567,376,39.73
2025-01-30,Hyderabad,HolidaySale,5284,119,341,31.98
2025-01-11,Mumbai,HolidaySale,4405,229,37,15.35
2025-01-22,Mumbai,BrandAwareness,5680,357,419,29.87
2025-01-19,Mumbai,CoffeePush,1542,14,308,47.93
2025-01-22,Chennai,BrandAwareness,3993,362,53,16.13
2025-01-22,Hyderabad,CoffeePush,2578,261,171,28.09
2025-01-14,Hyderabad,CoffeePush,5012,559,452,12.69
2025-01-08,Hyderabad,BrandAwareness,1228,13,208,70.51
2025-01-05,Mumbai,CoffeePush,5240,634,313,58.77
2025-01-20,Bangalore,CoffeePush,4733,365,139,31.0
2025-01-28,Bangalore,BrandAwareness,1082,90,76,75.62
2025-01-20,Hyderabad,HolidaySale,2511,16,357,23.76
2025-01-07,Mumbai,BrandAwareness,907,43,276,6.72
2025-01-20,Hyderabad,BrandAwareness,5428,186,130,49.15
2025-01-15,Delhi,CoffeePush,4492,71,80,23.08
2025-01-10,Chennai,CoffeePush,3490,243,470,73.21
2025-01-25,Hyderabad,CoffeePush,4815,568,459,63.11
2025-01-06,Hyderabad,CoffeePush,990,31,303,26.9
2025-01-13,Bangalore,CoffeePush,5696,713,380,53.56
2025-01-15,Chennai,HolidaySale,735,49,48,65.07
2025-01-30,Delhi,HolidaySale,1290,152,158,73.87
2025-01-23,Chennai,CoffeePush,3391,401,465,75.41
2025-01-01,Mumbai,BrandAwareness,5530,810,81,12.93
2025-01-19,Bangalore,CoffeePush,1703,29,392,62.67
2025-01-06,Bangalore,HolidaySale,4144,48,399,71.19
2025-01-24,Bangalore,HolidaySale,3690,306,107,73.68
2025-01-12,Hyderabad,HolidaySale,1025,150,433,45.6
2025-01-19,Bangalore,BrandAwareness,5873,420,112,30.55
2025-01-12,Chennai,CoffeePush,1405,72,437,47.5
2025-01-22,Mumbai,BrandAwareness,4566,163,196,79.08
2025-01-10,Delhi,BrandAwareness,2954,319,305,22.05
2025-01-20,Delhi,BrandAwareness,2387,76,265,37.23
2025-01-23,Mumbai,HolidaySale,644,30,429,46.73
2025-01-24,Chennai,HolidaySale,1794,203,456,53.23
2025-01-19,Chennai,HolidaySale,4044,532,165,39.26
2025-01-07,Chennai,BrandAwareness,5920,15,57,28.19
2025-01-08,Hyderabad,BrandAwareness,4189,370,209,46.44
2025-01-14,Mumbai,HolidaySale,2816,177,138,29.73
2025-01-15,Mumbai,BrandAwareness,1944,198,401,47.0
2025-01-21,Mumbai,BrandAwareness,4181,489,53,62.69
2025-01-23,Delhi,BrandAwareness,1839,275,65,16.33
2025-01-17,Bangalore,HolidaySale,5068,419,393,37.04
2025-01-12,Delhi,BrandAwareness,5500,742,496,10.63
2025-01-14,Mumbai,HolidaySale,1538,26,454,54.8
2025-01-26,Bangalore,BrandAwareness,5017,702,255,36.94
2025-01-15,Delhi,HolidaySale,1956,121,267,31.48
2025-01-09,Delhi,CoffeePush,934,128,202,60.9
2025-01-07,Delhi,CoffeePush,1536,21,47,6.62
2025-01-18,Hyderabad,BrandAwareness,1123,168,27,16.84
2025-01-11,Bangalore,BrandAwareness,4465,460,81,33.03
2025-01-15,Delhi,BrandAwareness,1501,109,127,14.22
2025-01-26,Hyderabad,CoffeePush,3748,460,431,9.22
2025-01-09,Hyderabad,CoffeePush,917,58,41,41.72
2025-01-01,Chennai,BrandAwareness,3966,359,444,75.89
2025-01-09,Delhi,BrandAwareness,3669,94,390,75.71
2025-01-18,Chennai,CoffeePush,5669,721,297,5.21
2025-01-06,Chennai,CoffeePush,4011,89,343,22.35
2025-01-26,Hyderabad,HolidaySale,2419,29,105,63.97
2025-01-23,Mumbai,CoffeePush,5044,681,258,62.92
2025-01-13,Hyderabad,BrandAwareness,4455,366,377,10.51
2025-01-16,Hyderabad,HolidaySale,4134,510,482,70.46
2025-01-24,Chennai,CoffeePush,4981,279,442,70.3
2025-01-29,Bangalore,CoffeePush,5307,166,106,66.74
2025-01-02,Chennai,CoffeePush,2463,187,266,76.83
2025-01-05,Bangalore,CoffeePush,2978,128,245,56.96
2025-01-24,Delhi,HolidaySale,663,22,328,7.02
2025-01-25,Delhi,BrandAwareness,3476,436,115,30.07
2025-01-21,Mumbai,HolidaySale,712,43,257,17.64
2025-01-25,Mumbai,CoffeePush,1466,78,250,69.6
2025-01-12,Chennai,CoffeePush,3785,547,120,30.8
2025-01-13,Chennai,CoffeePush,3877,69,434,31.2
2025-01-01,Delhi,BrandAwareness,819,108,233,23.63
2025-01-24,Bangalore,BrandAwareness,1736,86,474,28.32
2025-01-14,Chennai,CoffeePush,2704,368,269,49.72
2025-01-12,Mumbai,CoffeePush,1905,177,88,52.0
2025-01-21,Hyderabad,CoffeePush,1525,148,370,43.69
2025-01-30,Chennai,HolidaySale,2066,34,433,56.42
2025-01-27,Mumbai,CoffeePush,4279,306,128,79.67
2025-01-02,Chennai,CoffeePush,5058,110,354,73.01
2025-01-21,Mumbai,BrandAwareness,972,79,177,32.88
2025-01-17,Chennai,CoffeePush,4567,554,235,73.29
2025-01-18,Bangalore,BrandAwareness,4223,168,491,12.69
2025-01-04,Bangalore,BrandAwareness,594,11,51,15.37
2025-01-17,Bangalore,BrandAwareness,2959,72,199,32.03
2025-01-16,Chennai,CoffeePush,4391,434,471,27.43
